Attendance_ID,Employee_ID,Date,Status,Working_Hours
AT22859,EMP0762,2025-01-29,Present,7.6
AT22860,EMP0762,2025-01-30,Present,8.5
AT22861,EMP0763,2025-01-01,Present,7.7
AT22862,EMP0763,2025-01-02,WFH,7.2
AT22863,EMP0763,2025-01-03,Present,7.9
AT22864,EMP0763,2025-01-04,Present,7.8
AT22865,EMP0763,2025-01-05,Present,8.2
AT22866,EMP0763,2025-01-06,Absent,0.0
AT22867,EMP0763,2025-01-07,Present,8.5
AT22868,EMP0763,2025-01-08,Present,8.8
AT22869,EMP0763,2025-01-09,Present,8.0
AT22870,EMP0763,2025-01-10,Present,8.2
AT22871,EMP0763,2025-01-11,Present,7.8
AT22872,EMP0763,2025-01-12,Leave,7.5
AT22873,EMP0763,2025-01-13,Present,8.2
AT22874,EMP0763,2025-01-14,Present,7.1
AT22875,EMP0763,2025-01-15,Present,7.1
AT22876,EMP0763,2025-01-16,Present,7.0
AT22877,EMP0763,2025-01-17,Present,7.3
AT22878,EMP0763,2025-01-18,Present,8.2
AT22879,EMP0763,2025-01-19,Present,7.7
AT22880,EMP0763,2025-01-20,Present,7.1
AT22881,EMP0763,2025-01-21,Present,7.3
AT22882,EMP0763,2025-01-22,Present,8.8
AT22883,EMP0763,2025-01-23,Present,8.0
AT22884,EMP0763,2025-01-24,Present,8.8
AT22885,EMP0763,2025-01-25,Present,8.8
AT22886,EMP0763,2025-01-26,Absent,0.0
AT22887,EMP0763,2025-01-27,Present,7.2
AT22888,EMP0763,2025-01-28,Present,7.6
AT22889,EMP0763,2025-01-29,Absent,0.0
AT22890,EMP0763,2025-01-30,Absent,0.0
AT22891,EMP0764,2025-01-01,Present,9.0
AT22892,EMP0764,2025-01-02,Leave,8.2
AT22893,EMP0764,2025-01-03,Absent,0.0
AT22894,EMP0764,2025-01-04,Present,8.7
AT22895,EMP0764,2025-01-05,Present,7.4
AT22896,EMP0764,2025-01-06,Present,8.7
AT22897,EMP0764,2025-01-07,Present,7.9
AT22898,EMP0764,2025-01-08,Present,8.3
AT22899,EMP0764,2025-01-09,Present,8.5
AT22900,EMP0764,2025-01-10,Present,8.6
AT22901,EMP0764,2025-01-11,Present,7.5
AT22902,EMP0764,2025-01-12,Present,8.2
AT22903,EMP0764,2025-01-13,Leave,8.6
AT22904,EMP0764,2025-01-14,Absent,0.0
AT22905,EMP0764,2025-01-15,Present,8.8
AT22906,EMP0764,2025-01-16,Present,8.3
AT22907,EMP0764,2025-01-17,Present,8.4
AT22908,EMP0764,2025-01-18,Leave,9.0
AT22909,EMP0764,2025-01-19,Present,8.9
AT22910,EMP0764,2025-01-20,Present,8.5
AT22911,EMP0764,2025-01-21,Present,8.9
AT22912,EMP0764,2025-01-22,Present,7.5
AT22913,EMP0764,2025-01-23,Present,7.2
AT22914,EMP0764,2025-01-24,WFH,8.2
AT22915,EMP0764,2025-01-25,WFH,7.8
AT22916,EMP0764,2025-01-26,Present,7.1
AT22917,EMP0764,2025-01-27,Present,8.5
AT22918,EMP0764,2025-01-28,Present,7.9
AT22919,EMP0764,2025-01-29,WFH,9.0
AT22920,EMP0764,2025-01-30,Present,8.4
AT22921,EMP0765,2025-01-01,Absent,0.0
AT22922,EMP0765,2025-01-02,Present,8.3
AT22923,EMP0765,2025-01-03,Present,7.7
AT22924,EMP0765,2025-01-04,Present,7.3
AT22925,EMP0765,2025-01-05,WFH,7.5
AT22926,EMP0765,2025-01-06,Present,8.5
AT22927,EMP0765,2025-01-07,Present,8.7
AT22928,EMP0765,2025-01-08,Present,8.9
AT22929,EMP0765,2025-01-09,Present,7.0
AT22930,EMP0765,2025-01-10,Present,7.8
AT22931,EMP0765,2025-01-11,Leave,7.1
AT22932,EMP0765,2025-01-12,Present,8.1
AT22933,EMP0765,2025-01-13,Present,8.0
AT22934,EMP0765,2025-01-14,Present,7.8
AT22935,EMP0765,2025-01-15,WFH,8.6
AT22936,EMP0765,2025-01-16,Present,7.6
AT22937,EMP0765,2025-01-17,Present,8.8
AT22938,EMP0765,2025-01-18,Present,7.5
AT22939,EMP0765,2025-01-19,Present,7.2
AT22940,EMP0765,2025-01-20,Present,7.3
AT22941,EMP0765,2025-01-21,Present,7.8
AT22942,EMP0765,2025-01-22,WFH,7.9
AT22943,EMP0765,2025-01-23,Present,8.8
AT22944,EMP0765,2025-01-24,Present,7.7
AT22945,EMP0765,2025-01-25,Present,8.8
AT22946,EMP0765,2025-01-26,Present,7.4
AT22947,EMP0765,2025-01-27,Present,8.4
AT22948,EMP0765,2025-01-28,WFH,8.5
AT22949,EMP0765,2025-01-29,Absent,0.0
AT22950,EMP0765,2025-01-30,Present,8.0
AT22951,EMP0766,2025-01-01,Present,7.4
AT22952,EMP0766,2025-01-02,WFH,7.7
AT22953,EMP0766,2025-01-03,Present,8.8
AT22954,EMP0766,2025-01-04,Present,7.2
AT22955,EMP0766,2025-01-05,Present,7.4
AT22956,EMP0766,2025-01-06,Present,8.7
AT22957,EMP0766,2025-01-07,Present,8.1
AT22958,EMP0766,2025-01-08,Present,7.4
AT22959,EMP0766,2025-01-09,Present,8.0
AT22960,EMP0766,2025-01-10,WFH,8.2
AT22961,EMP0766,2025-01-11,Present,7.1
AT22962,EMP0766,2025-01-12,Present,8.5
AT22963,EMP0766,2025-01-13,Present,7.4
AT22964,EMP0766,2025-01-14,Present,8.9
AT22965,EMP0766,2025-01-15,Present,7.3
AT22966,EMP0766,2025-01-16,Present,7.7
AT22967,EMP0766,2025-01-17,Present,7.5
AT22968,EMP0766,2025-01-18,Present,7.6
AT22969,EMP0766,2025-01-19,Present,7.1
AT22970,EMP0766,2025-01-20,Present,8.8
AT22971,EMP0766,2025-01-21,Present,8.4
AT22972,EMP0766,2025-01-22,Present,7.3
AT22973,EMP0766,2025-01-23,Present,8.5
AT22974,EMP0766,2025-01-24,Present,7.6
AT22975,EMP0766,2025-01-25,Absent,0.0
AT22976,EMP0766,2025-01-26,Present,8.7
AT22977,EMP0766,2025-01-27,Present,8.7
AT22978,EMP0766,2025-01-28,Present,8.6
AT22979,EMP0766,2025-01-29,Leave,8.0
AT22980,EMP0766,2025-01-30,Present,7.9
AT22981,EMP0767,2025-01-01,Present,8.5
AT22982,EMP0767,2025-01-02,Present,8.1
AT22983,EMP0767,2025-01-03,Present,8.6
AT22984,EMP0767,2025-01-04,Absent,0.0
AT22985,EMP0767,2025-01-05,Present,7.8
AT22986,EMP0767,2025-01-06,Present,7.1
AT22987,EMP0767,2025-01-07,Present,8.2
AT22988,EMP0767,2025-01-08,Present,8.7
AT22989,EMP0767,2025-01-09,Present,8.9
AT22990,EMP0767,2025-01-10,Present,8.1
AT22991,EMP0767,2025-01-11,Present,7.2
AT22992,EMP0767,2025-01-12,Present,8.9
AT22993,EMP0767,2025-01-13,Leave,8.6
AT22994,EMP0767,2025-01-14,Present,8.7
AT22995,EMP0767,2025-01-15,WFH,8.8
AT22996,EMP0767,2025-01-16,Present,8.2
AT22997,EMP0767,2025-01-17,Present,8.3
AT22998,EMP0767,2025-01-18,Present,7.1
AT22999,EMP0767,2025-01-19,Present,8.6
AT23000,EMP0767,2025-01-20,Present,7.1
AT23001,EMP0767,2025-01-21,Present,9.0
AT23002,EMP0767,2025-01-22,Present,7.5
AT23003,EMP0767,2025-01-23,Present,8.6
AT23004,EMP0767,2025-01-24,Present,7.1
AT23005,EMP0767,2025-01-25,WFH,7.8
AT23006,EMP0767,2025-01-26,Present,8.9
AT23007,EMP0767,2025-01-27,Present,8.1
AT23008,EMP0767,2025-01-28,Present,8.0
AT23009,EMP0767,2025-01-29,Present,7.4
AT23010,EMP0767,2025-01-30,Present,7.3
AT23011,EMP0768,2025-01-01,Present,8.5
AT23012,EMP0768,2025-01-02,Present,7.7
AT23013,EMP0768,2025-01-03,Present,7.3
AT23014,EMP0768,2025-01-04,Present,8.8
AT23015,EMP0768,2025-01-05,Present,8.5
AT23016,EMP0768,2025-01-06,Present,7.4
AT23017,EMP0768,2025-01-07,Present,7.1
AT23018,EMP0768,2025-01-08,Present,8.5
AT23019,EMP0768,2025-01-09,Present,7.8
AT23020,EMP0768,2025-01-10,Present,8.5
AT23021,EMP0768,2025-01-11,Present,8.7
AT23022,EMP0768,2025-01-12,Present,7.8
AT23023,EMP0768,2025-01-13,Present,8.6
AT23024,EMP0768,2025-01-14,Present,8.1
AT23025,EMP0768,2025-01-15,Present,8.6
AT23026,EMP0768,2025-01-16,Present,7.5
AT23027,EMP0768,2025-01-17,Present,7.8
AT23028,EMP0768,2025-01-18,Present,8.5
AT23029,EMP0768,2025-01-19,Leave,7.4
AT23030,EMP0768,2025-01-20,Present,7.4
AT23031,EMP0768,2025-01-21,WFH,9.0
AT23032,EMP0768,2025-01-22,Present,7.8
AT23033,EMP0768,2025-01-23,Present,8.0
AT23034,EMP0768,2025-01-24,Present,8.8
AT23035,EMP0768,2025-01-25,Leave,8.4
AT23036,EMP0768,2025-01-26,Present,8.1
AT23037,EMP0768,2025-01-27,Present,7.7
AT23038,EMP0768,2025-01-28,Present,7.5
AT23039,EMP0768,2025-01-29,Present,8.2
AT23040,EMP0768,2025-01-30,Present,8.3
AT23041,EMP0769,2025-01-01,Present,7.0
AT23042,EMP0769,2025-01-02,Present,7.1
AT23043,EMP0769,2025-01-03,Present,8.8
AT23044,EMP0769,2025-01-04,Leave,8.5
AT23045,EMP0769,2025-01-05,Present,8.7
AT23046,EMP0769,2025-01-06,WFH,8.7
AT23047,EMP0769,2025-01-07,Present,8.1
AT23048,EMP0769,2025-01-08,Present,7.4
AT23049,EMP0769,2025-01-09,Leave,7.9
AT23050,EMP0769,2025-01-10,Absent,0.0
AT23051,EMP0769,2025-01-11,Present,7.6
AT23052,EMP0769,2025-01-12,Present,7.3
AT23053,EMP0769,2025-01-13,Present,7.9
AT23054,EMP0769,2025-01-14,Present,7.8
AT23055,EMP0769,2025-01-15,Present,7.5
AT23056,EMP0769,2025-01-16,WFH,7.9
AT23057,EMP0769,2025-01-17,Present,8.6
AT23058,EMP0769,2025-01-18,Present,8.0
AT23059,EMP0769,2025-01-19,WFH,7.1
AT23060,EMP0769,2025-01-20,Present,8.3
AT23061,EMP0769,2025-01-21,Present,8.5
AT23062,EMP0769,2025-01-22,Present,8.8
AT23063,EMP0769,2025-01-23,Present,8.3
AT23064,EMP0769,2025-01-24,Present,8.7
AT23065,EMP0769,2025-01-25,Present,7.1
AT23066,EMP0769,2025-01-26,Present,8.3
AT23067,EMP0769,2025-01-27,Present,7.5
AT23068,EMP0769,2025-01-28,Present,8.2
AT23069,EMP0769,2025-01-29,Absent,0.0
AT23070,EMP0769,2025-01-30,Present,7.5
AT23071,EMP0770,2025-01-01,Present,7.8
AT23072,EMP0770,2025-01-02,Present,8.8
AT23073,EMP0770,2025-01-03,Present,7.8
AT23074,EMP0770,2025-01-04,Present,7.2
AT23075,EMP0770,2025-01-05,Present,8.4
AT23076,EMP0770,2025-01-06,Present,8.0
AT23077,EMP0770,2025-01-07,Present,8.3
AT23078,EMP0770,2025-01-08,Present,8.8
AT23079,EMP0770,2025-01-09,WFH,8.8
AT23080,EMP0770,2025-01-10,Present,8.5
AT23081,EMP0770,2025-01-11,Present,8.3
AT23082,EMP0770,2025-01-12,WFH,7.6
AT23083,EMP0770,2025-01-13,Leave,8.7
AT23084,EMP0770,2025-01-14,Present,8.0
AT23085,EMP0770,2025-01-15,Present,7.3
AT23086,EMP0770,2025-01-16,Present,7.2
AT23087,EMP0770,2025-01-17,Present,8.1
AT23088,EMP0770,2025-01-18,Present,7.4
AT23089,EMP0770,2025-01-19,Present,7.7
AT23090,EMP0770,2025-01-20,Present,7.7
AT23091,EMP0770,2025-01-21,Leave,7.0
AT23092,EMP0770,2025-01-22,Present,7.2
AT23093,EMP0770,2025-01-23,Present,7.2
AT23094,EMP0770,2025-01-24,Present,7.1
AT23095,EMP0770,2025-01-25,Leave,8.0
AT23096,EMP0770,2025-01-26,Leave,8.2
AT23097,EMP0770,2025-01-27,Present,9.0
AT23098,EMP0770,2025-01-28,Present,8.0
AT23099,EMP0770,2025-01-29,Present,7.5
AT23100,EMP0770,2025-01-30,Present,7.2
AT23101,EMP0771,2025-01-01,Present,7.1
AT23102,EMP0771,2025-01-02,Present,8.2
AT23103,EMP0771,2025-01-03,Present,8.4
AT23104,EMP0771,2025-01-04,Present,7.5
AT23105,EMP0771,2025-01-05,Present,7.1
AT23106,EMP0771,2025-01-06,Present,7.1
AT23107,EMP0771,2025-01-07,Absent,0.0
AT23108,EMP0771,2025-01-08,Present,7.2
AT23109,EMP0771,2025-01-09,Present,7.7
AT23110,EMP0771,2025-01-10,Present,8.9
AT23111,EMP0771,2025-01-11,Present,7.7
AT23112,EMP0771,2025-01-12,Present,8.9
AT23113,EMP0771,2025-01-13,WFH,7.0
AT23114,EMP0771,2025-01-14,Present,8.6
AT23115,EMP0771,2025-01-15,Absent,0.0
AT23116,EMP0771,2025-01-16,Leave,7.7
AT23117,EMP0771,2025-01-17,Present,8.9
AT23118,EMP0771,2025-01-18,Present,7.8
AT23119,EMP0771,2025-01-19,Present,9.0
AT23120,EMP0771,2025-01-20,Absent,0.0
AT23121,EMP0771,2025-01-21,Present,7.7
AT23122,EMP0771,2025-01-22,Absent,0.0
AT23123,EMP0771,2025-01-23,Present,7.3
AT23124,EMP0771,2025-01-24,Present,8.7
AT23125,EMP0771,2025-01-25,Present,7.2
AT23126,EMP0771,2025-01-26,Present,8.4
AT23127,EMP0771,2025-01-27,Present,8.0
AT23128,EMP0771,2025-01-28,Present,8.4
AT23129,EMP0771,2025-01-29,Present,8.4
AT23130,EMP0771,2025-01-30,Present,7.8
AT23131,EMP0772,2025-01-01,Present,7.0
AT23132,EMP0772,2025-01-02,Present,7.8
AT23133,EMP0772,2025-01-03,Present,8.7
AT23134,EMP0772,2025-01-04,Leave,8.6
AT23135,EMP0772,2025-01-05,Present,8.9
AT23136,EMP0772,2025-01-06,Present,7.3
AT23137,EMP0772,2025-01-07,Absent,0.0
AT23138,EMP0772,2025-01-08,WFH,7.4
AT23139,EMP0772,2025-01-09,WFH,8.9
AT23140,EMP0772,2025-01-10,Leave,8.0
AT23141,EMP0772,2025-01-11,Present,8.1
AT23142,EMP0772,2025-01-12,Present,8.6
AT23143,EMP0772,2025-01-13,Present,7.9
AT23144,EMP0772,2025-01-14,Present,8.2
AT23145,EMP0772,2025-01-15,Present,7.3
AT23146,EMP0772,2025-01-16,Present,7.8
AT23147,EMP0772,2025-01-17,Present,7.6
AT23148,EMP0772,2025-01-18,Present,7.8
AT23149,EMP0772,2025-01-19,Present,8.6
AT23150,EMP0772,2025-01-20,Present,7.6
AT23151,EMP0772,2025-01-21,Present,8.2
AT23152,EMP0772,2025-01-22,Present,7.5
AT23153,EMP0772,2025-01-23,Present,8.3
AT23154,EMP0772,2025-01-24,Present,7.3
AT23155,EMP0772,2025-01-25,Present,7.9
AT23156,EMP0772,2025-01-26,Present,8.8
AT23157,EMP0772,2025-01-27,Present,8.0
AT23158,EMP0772,2025-01-28,Leave,8.4
AT23159,EMP0772,2025-01-29,Present,8.7
AT23160,EMP0772,2025-01-30,Present,7.0
AT23161,EMP0773,2025-01-01,Present,7.9
AT23162,EMP0773,2025-01-02,Present,8.1
AT23163,EMP0773,2025-01-03,Present,8.0
AT23164,EMP0773,2025-01-04,Present,8.7
AT23165,EMP0773,2025-01-05,Leave,7.3
AT23166,EMP0773,2025-01-06,Present,7.4
AT23167,EMP0773,2025-01-07,Present,8.5
AT23168,EMP0773,2025-01-08,Absent,0.0
AT23169,EMP0773,2025-01-09,Present,9.0
AT23170,EMP0773,2025-01-10,Present,7.3
AT23171,EMP0773,2025-01-11,Present,8.6
AT23172,EMP0773,2025-01-12,Present,8.5
AT23173,EMP0773,2025-01-13,Present,7.9
AT23174,EMP0773,2025-01-14,Present,7.6
AT23175,EMP0773,2025-01-15,Present,8.2
AT23176,EMP0773,2025-01-16,WFH,7.5
AT23177,EMP0773,2025-01-17,Present,7.5
AT23178,EMP0773,2025-01-18,Present,8.9
AT23179,EMP0773,2025-01-19,Present,8.4
AT23180,EMP0773,2025-01-20,WFH,8.7
AT23181,EMP0773,2025-01-21,Present,7.7
AT23182,EMP0773,2025-01-22,Present,7.3
AT23183,EMP0773,2025-01-23,Present,8.1
AT23184,EMP0773,2025-01-24,Present,7.9
AT23185,EMP0773,2025-01-25,Present,7.7
AT23186,EMP0773,2025-01-26,Present,7.7
AT23187,EMP0773,2025-01-27,Present,9.0
AT23188,EMP0773,2025-01-28,WFH,7.6
AT23189,EMP0773,2025-01-29,Present,8.6
AT23190,EMP0773,2025-01-30,Present,7.8
AT23191,EMP0774,2025-01-01,Present,8.3
AT23192,EMP0774,2025-01-02,Present,7.7
AT23193,EMP0774,2025-01-03,Present,8.0
AT23194,EMP0774,2025-01-04,Present,7.5
AT23195,EMP0774,2025-01-05,Leave,7.8
AT23196,EMP0774,2025-01-06,Present,7.0
AT23197,EMP0774,2025-01-07,Present,8.1
AT23198,EMP0774,2025-01-08,Present,7.4
AT23199,EMP0774,2025-01-09,Present,8.9
AT23200,EMP0774,2025-01-10,Present,7.3
AT23201,EMP0774,2025-01-11,Present,8.1
AT23202,EMP0774,2025-01-12,Present,7.1
AT23203,EMP0774,2025-01-13,Present,7.5
AT23204,EMP0774,2025-01-14,Present,8.2
AT23205,EMP0774,2025-01-15,Present,7.8
AT23206,EMP0774,2025-01-16,Present,7.2
AT23207,EMP0774,2025-01-17,Absent,0.0
AT23208,EMP0774,2025-01-18,Present,9.0
AT23209,EMP0774,2025-01-19,Present,7.5
AT23210,EMP0774,2025-01-20,Present,8.9
AT23211,EMP0774,2025-01-21,Present,7.9
AT23212,EMP0774,2025-01-22,Absent,0.0
AT23213,EMP0774,2025-01-23,Present,8.1
AT23214,EMP0774,2025-01-24,Present,8.7
AT23215,EMP0774,2025-01-25,Present,9.0
AT23216,EMP0774,2025-01-26,Present,8.7
AT23217,EMP0774,2025-01-27,Present,8.9
AT23218,EMP0774,2025-01-28,Absent,0.0
AT23219,EMP0774,2025-01-29,Present,7.3
AT23220,EMP0774,2025-01-30,Present,7.3
AT23221,EMP0775,2025-01-01,Present,7.8
AT23222,EMP0775,2025-01-02,Present,7.2
AT23223,EMP0775,2025-01-03,Absent,0.0
AT23224,EMP0775,2025-01-04,Present,8.7
AT23225,EMP0775,2025-01-05,Present,8.2
AT23226,EMP0775,2025-01-06,Present,7.9
AT23227,EMP0775,2025-01-07,Present,8.2
AT23228,EMP0775,2025-01-08,Present,7.5
AT23229,EMP0775,2025-01-09,Present,7.1
AT23230,EMP0775,2025-01-10,WFH,8.6
AT23231,EMP0775,2025-01-11,Present,7.2
AT23232,EMP0775,2025-01-12,Present,7.7
AT23233,EMP0775,2025-01-13,Present,8.9
AT23234,EMP0775,2025-01-14,Present,8.0
AT23235,EMP0775,2025-01-15,Present,7.5
AT23236,EMP0775,2025-01-16,Present,7.1
AT23237,EMP0775,2025-01-17,Present,8.7
AT23238,EMP0775,2025-01-18,WFH,8.4
AT23239,EMP0775,2025-01-19,Present,8.8
AT23240,EMP0775,2025-01-20,WFH,7.7
AT23241,EMP0775,2025-01-21,Present,7.9
AT23242,EMP0775,2025-01-22,Present,8.6
AT23243,EMP0775,2025-01-23,Present,7.5
AT23244,EMP0775,2025-01-24,Absent,0.0
AT23245,EMP0775,2025-01-25,Absent,0.0
AT23246,EMP0775,2025-01-26,Leave,8.4
AT23247,EMP0775,2025-01-27,Present,8.3
AT23248,EMP0775,2025-01-28,Present,7.0
AT23249,EMP0775,2025-01-29,Present,7.2
AT23250,EMP0775,2025-01-30,Present,7.5
AT23251,EMP0776,2025-01-01,Present,8.7
AT23252,EMP0776,2025-01-02,Present,7.7
AT23253,EMP0776,2025-01-03,Present,8.4
AT23254,EMP0776,2025-01-04,Present,8.9
AT23255,EMP0776,2025-01-05,Present,7.5
AT23256,EMP0776,2025-01-06,Present,8.4
AT23257,EMP0776,2025-01-07,WFH,8.2
AT23258,EMP0776,2025-01-08,Present,8.6
AT23259,EMP0776,2025-01-09,Present,8.5
AT23260,EMP0776,2025-01-10,Present,7.1
AT23261,EMP0776,2025-01-11,Present,7.6
AT23262,EMP0776,2025-01-12,WFH,7.5
AT23263,EMP0776,2025-01-13,Present,7.1
AT23264,EMP0776,2025-01-14,Present,7.8
AT23265,EMP0776,2025-01-15,Present,7.1
AT23266,EMP0776,2025-01-16,Present,7.8
AT23267,EMP0776,2025-01-17,Present,7.9
AT23268,EMP0776,2025-01-18,Present,7.9
AT23269,EMP0776,2025-01-19,Present,7.2
AT23270,EMP0776,2025-01-20,Present,8.7
AT23271,EMP0776,2025-01-21,Present,7.6
AT23272,EMP0776,2025-01-22,Present,8.1
AT23273,EMP0776,2025-01-23,Present,7.8
AT23274,EMP0776,2025-01-24,Absent,0.0
AT23275,EMP0776,2025-01-25,Present,8.2
AT23276,EMP0776,2025-01-26,Absent,0.0
AT23277,EMP0776,2025-01-27,Present,7.7
AT23278,EMP0776,2025-01-28,Present,7.4
AT23279,EMP0776,2025-01-29,Present,8.6
AT23280,EMP0776,2025-01-30,Present,8.2
AT23281,EMP0777,2025-01-01,Present,7.5
AT23282,EMP0777,2025-01-02,Present,8.5
AT23283,EMP0777,2025-01-03,Present,8.0
AT23284,EMP0777,2025-01-04,Present,7.1
AT23285,EMP0777,2025-01-05,Present,7.4
AT23286,EMP0777,2025-01-06,Present,8.5
AT23287,EMP0777,2025-01-07,Present,8.0
AT23288,EMP0777,2025-01-08,Present,7.6
AT23289,EMP0777,2025-01-09,Present,8.9
AT23290,EMP0777,2025-01-10,Absent,0.0
AT23291,EMP0777,2025-01-11,Present,8.3
AT23292,EMP0777,2025-01-12,Present,7.6
AT23293,EMP0777,2025-01-13,Present,7.6
AT23294,EMP0777,2025-01-14,Present,8.1
AT23295,EMP0777,2025-01-15,Absent,0.0
AT23296,EMP0777,2025-01-16,Present,7.4
AT23297,EMP0777,2025-01-17,Present,7.7
AT23298,EMP0777,2025-01-18,Present,8.4
AT23299,EMP0777,2025-01-19,Present,8.0
AT23300,EMP0777,2025-01-20,Present,8.3
AT23301,EMP0777,2025-01-21,Present,8.3
AT23302,EMP0777,2025-01-22,Present,8.1
AT23303,EMP0777,2025-01-23,Present,8.6
AT23304,EMP0777,2025-01-24,Present,8.2
AT23305,EMP0777,2025-01-25,Present,7.3
AT23306,EMP0777,2025-01-26,Present,8.4
AT23307,EMP0777,2025-01-27,Present,8.5
AT23308,EMP0777,2025-01-28,Present,7.3
AT23309,EMP0777,2025-01-29,Present,8.9
AT23310,EMP0777,2025-01-30,Present,7.2
AT23311,EMP0778,2025-01-01,Present,8.3
AT23312,EMP0778,2025-01-02,Present,7.1
AT23313,EMP0778,2025-01-03,Present,8.0
AT23314,EMP0778,2025-01-04,Present,7.7
AT23315,EMP0778,2025-01-05,Present,7.4
AT23316,EMP0778,2025-01-06,Present,8.5
AT23317,EMP0778,2025-01-07,Present,7.8
AT23318,EMP0778,2025-01-08,Present,7.0
AT23319,EMP0778,2025-01-09,Present,8.0
AT23320,EMP0778,2025-01-10,Present,8.8
AT23321,EMP0778,2025-01-11,Present,8.6
AT23322,EMP0778,2025-01-12,Present,8.1
AT23323,EMP0778,2025-01-13,Present,8.8
AT23324,EMP0778,2025-01-14,Present,8.7
AT23325,EMP0778,2025-01-15,Present,7.3
AT23326,EMP0778,2025-01-16,Present,8.4
AT23327,EMP0778,2025-01-17,Present,7.8
AT23328,EMP0778,2025-01-18,WFH,8.9
AT23329,EMP0778,2025-01-19,Present,8.3
AT23330,EMP0778,2025-01-20,Present,8.1
AT23331,EMP0778,2025-01-21,Leave,8.2
AT23332,EMP0778,2025-01-22,Present,7.3
AT23333,EMP0778,2025-01-23,Present,8.3
AT23334,EMP0778,2025-01-24,Present,8.4
AT23335,EMP0778,2025-01-25,Present,8.9
AT23336,EMP0778,2025-01-26,Present,7.1
AT23337,EMP0778,2025-01-27,Leave,8.3
AT23338,EMP0778,2025-01-28,Present,7.5
AT23339,EMP0778,2025-01-29,Present,7.7
AT23340,EMP0778,2025-01-30,Present,8.3
AT23341,EMP0779,2025-01-01,Present,8.4
AT23342,EMP0779,2025-01-02,Present,7.8
AT23343,EMP0779,2025-01-03,Present,8.8
AT23344,EMP0779,2025-01-04,Leave,8.8
AT23345,EMP0779,2025-01-05,Present,8.6
AT23346,EMP0779,2025-01-06,Leave,8.5
AT23347,EMP0779,2025-01-07,Present,8.5
AT23348,EMP0779,2025-01-08,Present,7.6
AT23349,EMP0779,2025-01-09,Present,7.6
AT23350,EMP0779,2025-01-10,Present,7.7
AT23351,EMP0779,2025-01-11,Present,8.4
AT23352,EMP0779,2025-01-12,Leave,8.8
AT23353,EMP0779,2025-01-13,Present,9.0
AT23354,EMP0779,2025-01-14,Present,7.9
AT23355,EMP0779,2025-01-15,Present,7.9
AT23356,EMP0779,2025-01-16,Present,7.8
AT23357,EMP0779,2025-01-17,Present,8.1
AT23358,EMP0779,2025-01-18,Present,8.5
AT23359,EMP0779,2025-01-19,Present,7.6
AT23360,EMP0779,2025-01-20,Leave,9.0
AT23361,EMP0779,2025-01-21,Present,7.9
AT23362,EMP0779,2025-01-22,Present,8.1
AT23363,EMP0779,2025-01-23,Present,7.9
AT23364,EMP0779,2025-01-24,Present,7.2
AT23365,EMP0779,2025-01-25,Present,8.9
AT23366,EMP0779,2025-01-26,Present,8.6
AT23367,EMP0779,2025-01-27,Present,7.9
AT23368,EMP0779,2025-01-28,Absent,0.0
AT23369,EMP0779,2025-01-29,Present,7.4
AT23370,EMP0779,2025-01-30,Present,8.0
AT23371,EMP0780,2025-01-01,Present,8.9
AT23372,EMP0780,2025-01-02,Present,7.8
AT23373,EMP0780,2025-01-03,Present,7.4
AT23374,EMP0780,2025-01-04,Leave,8.5
AT23375,EMP0780,2025-01-05,Present,7.9
AT23376,EMP0780,2025-01-06,Present,7.1
AT23377,EMP0780,2025-01-07,Present,7.2
AT23378,EMP0780,2025-01-08,Present,7.8
AT23379,EMP0780,2025-01-09,Present,7.8
AT23380,EMP0780,2025-01-10,WFH,8.7
AT23381,EMP0780,2025-01-11,Present,7.3
AT23382,EMP0780,2025-01-12,Present,8.2
AT23383,EMP0780,2025-01-13,Present,7.7
AT23384,EMP0780,2025-01-14,Present,8.9
AT23385,EMP0780,2025-01-15,Present,7.3
AT23386,EMP0780,2025-01-16,Present,8.7
AT23387,EMP0780,2025-01-17,Present,7.2
AT23388,EMP0780,2025-01-18,WFH,8.9
AT23389,EMP0780,2025-01-19,Leave,7.1
AT23390,EMP0780,2025-01-20,Present,7.8
AT23391,EMP0780,2025-01-21,Present,8.2
AT23392,EMP0780,2025-01-22,Present,8.7
AT23393,EMP0780,2025-01-23,Present,8.6
AT23394,EMP0780,2025-01-24,Present,8.7
AT23395,EMP0780,2025-01-25,Present,7.9
AT23396,EMP0780,2025-01-26,Present,8.0
AT23397,EMP0780,2025-01-27,Absent,0.0
AT23398,EMP0780,2025-01-28,Present,8.4
AT23399,EMP0780,2025-01-29,Present,7.3
AT23400,EMP0780,2025-01-30,Present,7.9
AT23401,EMP0781,2025-01-01,Present,8.4
AT23402,EMP0781,2025-01-02,Present,8.8
AT23403,EMP0781,2025-01-03,Absent,0.0
AT23404,EMP0781,2025-01-04,Present,7.2
AT23405,EMP0781,2025-01-05,Present,8.4
AT23406,EMP0781,2025-01-06,Present,8.6
AT23407,EMP0781,2025-01-07,Present,8.6
AT23408,EMP0781,2025-01-08,Present,7.8
AT23409,EMP0781,2025-01-09,Present,7.8
AT23410,EMP0781,2025-01-10,Present,8.5
AT23411,EMP0781,2025-01-11,Present,8.0
AT23412,EMP0781,2025-01-12,Absent,0.0
AT23413,EMP0781,2025-01-13,Present,8.9
